1.76	0.947770696
1.77	0.962855245
1.78	0.981219128
1.79	0.999112758
1.8	1.028505704
1.81	1.020083878
1.82	0.935467002
1.83	0.883228717
1.84	1.042735082
1.85	0.892474753
1.86	1.05576015
1.87	0.954672788
1.88	0.940103406
1.89	0.87639273
1.9	0.971542563
1.91	0.993930304
1.92	0.845783523
1.93	0.910350346
1.94	0.964356801
1.95	0.982602313
1.96	1.007037108
1.97	0.869815899
1.98	0.967959113
1.99	0.822906367
2	0.982578202
2.01	0.967634733
2.02	0.996807637
2.03	0.855942145
2.04	0.824917192
2.05	0.793125447
2.06	0.873515789
2.07	0.805613446
2.08	0.800026204
2.09	0.786727723
2.1	0.856147154
2.11	0.877957681
2.12	0.938043233
2.13	0.807131787
2.14	0.907664799
2.15	0.893209699
2.16	0.868527813
2.17	0.923094398
2.18	0.88714849
2.19	0.893623562
2.2	0.866961222
2.21	0.788409109
2.22	0.707753346
2.23	0.882037094
2.24	0.759993319
2.25	0.84501475
2.26	0.677612567
2.27	0.749536666
2.28	0.775049476
2.29	0.67629878
2.3	0.797344023
2.31	0.822095921
2.32	0.703250227
2.33	0.78183709
2.34	0.704383523
2.35	0.723025195
2.36	0.63434638
2.37	0.739064345
2.38	0.654337852
2.39	0.619440299
2.4	0.762289785
2.41	0.592960305
2.42	0.637655183
2.43	0.579574545
2.44	0.571404398
2.45	0.62592268
2.46	0.60205302
2.47	0.685488403
2.48	0.557618633
2.49	0.600727199
2.5	0.588781038
2.51	0.554599264
2.52	0.503848099
2.53	0.620041146
2.54	0.535625331
2.55	0.522294111
2.56	0.52311992
2.57	0.57920325
2.58	0.604556928
2.59	0.544867346
2.6	0.605037987
2.61	0.451581456
2.62	0.467399341
2.63	0.446415425
2.64	0.533027496
2.65	0.478861117
2.66	0.479779666
2.67	0.354920123
2.68	0.352016377
2.69	0.412692881
2.7	0.35107952
2.71	0.35932102
2.72	0.452284233
2.73	0.37963293
2.74	0.366474148
2.75	0.312912182
2.76	0.340944825
2.77	0.449176211
2.78	0.429273671
2.79	0.30334712
2.8	0.303652183
2.81	0.413485911
2.82	0.233634297
2.83	0.310792022
2.84	0.297158543
2.85	0.221496741
2.86	0.321865361
2.87	0.196933727
2.88	0.224172598
2.89	0.264255539
2.9	0.306578153
2.91	0.267571084
2.92	0.257779158
2.93	0.25649286
2.94	0.15070297
2.95	0.161321716
2.96	0.237851721
2.97	0.105176821
2.98	0.209282224
2.99	0.109140735
3	0.175966347
3.01	0.119274832
3.02	0.024899701
3.03	0.142129305
3.04	0.023675273
3.05	0.132368725
3.06	0.105307236
3.07	-0.026583724
3.08	0.093805656
3.09	-0.023960731
3.1	0.068876192
3.11	0.090178717
3.12	-0.066322973
3.13	-0.012604545
3.14	0.061089998
3.15	0.062972641
3.16	-0.000211201
3.17	-0.041571749
3.18	-0.001640598
3.19	0.027743078
3.2	-0.074889073
3.21	-0.067291541
3.22	-0.107411022
3.23	-0.057283945
3.24	-0.141523348
3.25	-0.175562566
3.26	-0.070792759
3.27	-0.07523191
3.28	-0.206554486
3.29	-0.106983662
3.3	-0.103950693
3.31	-0.202493422
3.32	-0.188145326
3.33	-0.261105416
3.34	-0.264371928
3.35	-0.176524238
3.36	-0.225612485
3.37	-0.286085888
3.38	-0.150224929
3.39	-0.274307723
3.4	-0.326966587
3.41	-0.279716228
3.42	-0.244819453
3.43	-0.232796598
3.44	-0.258506596
3.45	-0.333131716
3.46	-0.400222951
3.47	-0.40712941
3.48	-0.341873054
3.49	-0.414109254
3.5	-0.328335592
3.51	-0.41347049
3.52	-0.340887224
3.53	-0.297727098
3.54	-0.404294198
3.55	-0.334608092
3.56	-0.425957644
3.57	-0.318571918
3.58	-0.418969726
3.59	-0.491650496
3.6	-0.500647431
3.61	-0.397369075
3.62	-0.423663048
3.63	-0.437868713
3.64	-0.537684496
3.65	-0.454517016
3.66	-0.571314957
3.67	-0.515101607
3.68	-0.611553631
3.69	-0.600776713
3.7	-0.564005122
3.71	-0.550240474
3.72	-0.549725786
3.73	-0.611402797
3.74	-0.620767029
3.75	-0.499744203
3.76	-0.671240841
3.77	-0.67740383
3.78	-0.645044141
3.79	-0.525944437
3.8	-0.553053842
3.81	-0.627245446
3.82	-0.725815316
3.83	-0.639164001
3.84	-0.630226755
3.85	-0.700510747
3.86	-0.659451996
3.87	-0.641355282
3.88	-0.754562347
3.89	-0.760020073
3.9	-0.640887317
3.91	-0.722053382
3.92	-0.642259996
3.93	-0.777351307
3.94	-0.618234961
3.95	-0.757843973
3.96	-0.703313128
3.97	-0.640808447
3.98	-0.689574305
3.99	-0.724104476
4	-0.848794789
4.01	-0.844444623
4.02	-0.848007928
4.03	-0.74407228
4.04	-0.785042789
4.05	-0.857203451
4.06	-0.885361456
4.07	-0.821376828
4.08	-0.770319537
4.09	-0.877043549
4.1	-0.860781129
4.11	-0.843372739
4.12	-0.773555846
4.13	-0.934498364
4.14	-0.907693808
4.15	-0.814639114
4.16	-0.821109229
4.17	-0.836636234
4.18	-0.883296226
4.19	-0.806501754
4.2	-0.94692331
4.21	-0.924709953
4.22	-0.804744333
4.23	-0.92719006
4.24	-0.8760059
4.25	-0.986323654
4.26	-0.982893613
4.27	-0.926324206
4.28	-0.860926605
4.29	-0.85246739
4.3	-0.907090429
4.31	-0.886150629
4.32	-0.958271872
4.33	-0.974701919
4.34	-0.836692674
4.35	-0.85483922
4.36	-0.923750282
4.37	-1.010991297
4.38	-1.025643722
4.39	-0.865059975
4.4	-0.986926131
4.41	-1.005857936
4.42	-0.955067656
4.43	-1.046322806
4.44	-0.866888716
4.45	-0.895376431
4.46	-1.056621365
4.47	-0.991070637
4.48	-1.058686372
4.49	-0.897997781
4.5	-0.961943572
4.51	-1.046336696
4.52	-0.968504182
4.53	-0.993438547
4.54	-0.97640175
4.55	-1.026244595
4.56	-1.079890446
4.57	-0.965057933
4.58	-1.066420904
4.59	-0.923299503
4.6	-0.978600037
4.61	-1.032919108
4.62	-0.982643061
4.63	-0.931311444
4.64	-1.038940497
4.65	-1.025092728
4.66	-0.998691691
4.67	-1.009117242
4.68	-1.037467668
4.69	-1.010726533
4.7	-0.968940415
4.71	-1.007882091
4.72	-0.938152809
4.73	-0.947752991
4.74	-1.09527631
4.75	-1.028439349
4.76	-1.04478961
4.77	-0.960534189
4.78	-0.923950999
4.79	-0.919196184
4.8	-0.902969339
4.81	-1.078937252
4.82	-0.933187502
4.83	-1.054490133
4.84	-1.026090322
4.85	-0.906644802
4.86	-1.018435461
4.87	-1.02115422
4.88	-0.99271742
4.89	-0.912333608
4.9	-0.932559441
4.91	-0.984467168
4.92	-0.885082316
4.93	-0.891577877
4.94	-1.014768258
4.95	-0.970344252
4.96	-1.066626515
4.97	-0.960782739
4.98	-1.01650436
4.99	-1.002997139
5	-1.002019782
5.01	-0.968523479
5.02	-1.037702055
5.03	-0.930307678
5.04	-0.940447132
5.05	-0.86126727
5.06	-0.970792123
5.07	-1.015431253
5.08	-1.013105572
5.09	-0.908331201
5.1	-0.847517014
5.11	-0.977501355
5.12	-0.9843117
5.13	-0.909553803
5.14	-0.848810182
5.15	-0.808616502
5.16	-0.88059937
5.17	-0.849005162
5.18	-0.832382002
5.19	-0.833587931
5.2	-0.839692755
5.21	-0.876139301
5.22	-0.801729734
5.23	-0.822571252
5.24	-0.9092533
5.25	-0.90772459
5.26	-0.855146534
5.27	-0.807940396
5.28	-0.89118146
5.29	-0.75699795
5.3	-0.86081794
5.31	-0.801797171
5.32	-0.792715413
5.33	-0.747435226
5.34	-0.818665651
5.35	-0.707016499
5.36	-0.81402367
5.37	-0.876720516
5.38	-0.7049721
5.39	-0.855111994
5.4	-0.790933716
5.41	-0.818092264
5.42	-0.782421424
5.43	-0.709008228
5.44	-0.747880854
5.45	-0.642611738
5.46	-0.748989271
5.47	-0.795182363
5.48	-0.769631559
5.49	-0.802634479
5.5	-0.738054582
5.51	-0.639047175
5.52	-0.787188194
5.53	-0.735662091
5.54	-0.588421231
5.55	-0.709096623
5.56	-0.713135216
5.57	-0.617877453
5.58	-0.558569114
5.59	-0.637447666
5.6	-0.661150851
5.61	-0.708552163
5.62	-0.649564061
5.63	-0.6796871
5.64	-0.547419859
5.65	-0.642848484
5.66	-0.514528052
5.67	-0.602454309
5.68	-0.525427409
5.69	-0.482202727
5.7	-0.456018784
5.71	-0.5674648
5.72	-0.626046514
5.73	-0.5870376
5.74	-0.515499993
5.75	-0.608113712
5.76	-0.565596654
5.77	-0.509899642
5.78	-0.534061564
5.79	-0.380180163
5.8	-0.382625601
5.81	-0.40249244
5.82	-0.469104857
5.83	-0.454535857
5.84	-0.357533569
5.85	-0.352259821
5.86	-0.481389177
5.87	-0.353331204
5.88	-0.38729276
5.89	-0.416265144
5.9	-0.451279173
5.91	-0.412546072
5.92	-0.294903483
5.93	-0.432338351
5.94	-0.270224452
5.95	-0.358585262
5.96	-0.22729455
5.97	-0.317077611
5.98	-0.276631969
5.99	-0.238261671
6	-0.18847446
6.01	-0.359827652
6.02	-0.336665469
6.03	-0.244289906
6.04	-0.216579146
6.05	-0.209305047
6.06	-0.187812234
6.07	-0.262296118
6.08	-0.145824331
6.09	-0.172685368
6.1	-0.107034558
6.11	-0.125237776
6.12	-0.215433299
6.13	-0.220350706
6.14	-0.154452149
6.15	-0.050060024
6.16	-0.163322568
6.17	-0.105343205
6.18	-0.20032428
6.19	-0.006410815
6.2	-0.06307288
6.21	-0.143221979
6.22	0.004902782
6.23	-0.032860096
6.24	0.005572866
6.25	-0.075834395
6.26	-0.07366313
6.27	-0.096868233
6.28	-0.083167415
6.29	-0.004243091
6.3	0.07942897
6.31	-0.028658087
6.32	0.119285048
6.33	0.072189088
6.34	0.135255281
6.35	0.038352155
6.36	0.010701412
6.37	0.16000086
6.38	0.070289571
6.39	0.051128999
6.4	0.113746277
6.41	0.112927353
6.42	0.135806732
6.43	0.202394993
6.44	0.247993038
6.45	0.200326215
6.46	0.200760349
6.47	0.130434824
6.48	0.108703402
6.49	0.140342112
6.5	0.172483384
6.51	0.166083038
6.52	0.155547541
6.53	0.324473103
6.54	0.31637179
6.55	0.320765684
6.56	0.210231214
6.57	0.327987067
6.58	0.203041981
6.59	0.300324625
6.6	0.232075156
6.61	0.229675447
6.62	0.30344386
6.63	0.29122636
6.64	0.384343265
6.65	0.33095574
6.66	0.333270349
6.67	0.36919333
6.68	0.356191921
6.69	0.355101199
6.7	0.420289675
6.71	0.420396687
6.72	0.401918712
6.73	0.372661104
6.74	0.496662463
6.75	0.534662381
6.76	0.385116462
6.77	0.484656567
6.78	0.426609174
6.79	0.488443066
6.8	0.552373786
6.81	0.511274733
6.82	0.582753382
6.83	0.494660002
6.84	0.528508292
6.85	0.454499084
6.86	0.513552477
6.87	0.48101012
6.88	0.658621838
6.89	0.476854142
6.9	0.53807124
6.91	0.537331577
6.92	0.535791237
6.93	0.620330293
6.94	0.626106786
6.95	0.648751628
6.96	0.630019452
6.97	0.571373022
6.98	0.650358665
6.99	0.687797446
7	0.671207843
7.01	0.577933692
7.02	0.744235874
7.03	0.625289757
7.04	0.736412064
7.05	0.638969204
7.06	0.652091074
7.07	0.682334522
7.08	0.629224918
7.09	0.655440647
7.1	0.806179554
7.11	0.667637545
7.12	0.764742697
7.13	0.827346285
7.14	0.754131756
7.15	0.702851042
7.16	0.669402408
7.17	0.742422062
7.18	0.738684005
7.19	0.859046793
7.2	0.76781129
7.21	0.704294835
7.22	0.882123914
7.23	0.866013695
7.24	0.800797104
7.25	0.740882154
7.26	0.868121013
7.27	0.91998932
7.28	0.791609395
7.29	0.75337411
7.3	0.902165165
7.31	0.78884857
7.32	0.92846687
7.33	0.953508384
7.34	0.931435559
7.35	0.966106919
7.36	0.96161233
7.37	0.872500732
7.38	0.989135748
7.39	0.9281601
7.4	0.801031613
7.41	0.978123838
7.42	0.890155644
7.43	0.891674714
7.44	0.89426677
7.45	0.90961849
7.46	0.831132816
7.47	0.872757548
7.48	0.989543173
7.49	0.925526271
7.5	0.860475045
7.51	0.845442103
7.52	0.907254847
7.53	1.001527757
7.54	0.892067813
7.55	1.052536956
7.56	0.961456599
7.57	0.884532264
7.58	1.044665137
7.59	0.89705791
7.6	1.006079919
7.61	0.903762121
7.62	0.910617632
7.63	0.914628409
7.64	1.030579596
7.65	0.892579218
7.66	0.95958163
7.67	0.95906308
7.68	0.946115813
7.69	1.03079331
7.7	1.051767404
7.71	1.035363366
7.72	1.079077409
7.73	0.959665662
7.74	1.034468457
7.75	0.923970779
7.76	1.00446735
7.77	0.902029767
7.78	0.916416055
7.79	0.957547608
7.8	1.085015865
7.81	1.066678985
7.82	1.021851628
7.83	0.945444345
7.84	0.989203001
7.85	0.994749062
7.86	1.010327228
7.87	1.038561768
7.88	1.056400251
7.89	1.037470167
7.9	0.927744356
7.91	1.097723865
7.92	0.92350015
7.93	1.083865343
7.94	1.039628082
7.95	0.94978871
7.96	0.976205969
7.97	1.0795122
7.98	1.04143629
7.99	0.958474392
8	0.893521484
8.01	1.016403267
8.02	0.938750449
8.03	0.892091436
8.04	0.896033254
8.05	0.959239262
8.06	0.87951396
8.07	0.881266834
8.08	0.995914791
8.09	0.884513969
8.1	0.878300504
8.11	0.977004415
8.12	1.028659817
8.13	0.98684978
8.14	0.863682005
8.15	0.918990448
8.16	0.962650783
8.17	0.922189282
8.18	0.908568027
8.19	0.944934721
8.2	0.974021645
8.21	1.005897435
8.22	0.857449727
8.23	0.971874936
8.24	0.987271851
8.25	0.855162358
8.26	1.01865243
8.27	0.896806281
8.28	0.841325211
8.29	0.875157659
8.3	0.867432662
8.31	0.799379064
8.32	0.980264153
8.33	0.820854278
8.34	0.87673423
8.35	0.8296086
8.36	0.860850791
8.37	0.878636398
8.38	0.887346629
8.39	0.801750011
8.4	0.771082933
8.41	0.919717644
8.42	0.854294798
8.43	0.744762457
8.44	0.813784546
8.45	0.885077724
8.46	0.864763916
8.47	0.818467453
8.48	0.904153087
8.49	0.728085034
8.5	0.733345834
8.51	0.866434565
8.52	0.864899122
8.53	0.845135478
8.54	0.872432804
8.55	0.691796523
8.56	0.828701908
8.57	0.705361392
8.58	0.716759876
8.59	0.713481947
8.6	0.773795876
8.61	0.814782054
8.62	0.695144268
8.63	0.693186368
8.64	0.796243649
8.65	0.778703772
8.66	0.701997795
8.67	0.642875161
8.68	0.579980458
8.69	0.72685914
8.7	0.746856823
8.71	0.61879265
8.72	0.710654232
8.73	0.610456717
8.74	0.652265047
8.75	0.635630319
8.76	0.71019935
8.77	0.53458049
8.78	0.536928457
8.79	0.584186457
8.8	0.626972057
8.81	0.583823885
8.82	0.665385104
8.83	0.576766618
8.84	0.525959553
8.85	0.562018568
8.86	0.477489031
8.87	0.499010721
8.88	0.446536656
8.89	0.493635831
8.9	0.596059641
8.91	0.444719526
8.92	0.464275994
8.93	0.543734133
8.94	0.456281887
8.95	0.463964312
8.96	0.455243156
8.97	0.52867097
8.98	0.335124703
8.99	0.344262368
9	0.505278722
9.01	0.456814012
9.02	0.470321628
9.03	0.379411594
9.04	0.399543135
9.05	0.461560126
9.06	0.269685532
9.07	0.362991929
9.08	0.287334736
9.09	0.366157028
9.1	0.414290956
9.11	0.351286602
9.12	0.358276819
9.13	0.282436087
9.14	0.24329875
9.15	0.341314491
9.16	0.336198487
9.17	0.289744001
9.18	0.311397228
9.19	0.235482224
9.2	0.166272095
9.21	0.302294606
9.22	0.18855376
9.23	0.171950396
9.24	0.173568278
9.25	0.218512294
9.26	0.17750514
9.27	0.148754274
9.28	0.147547439
9.29	0.078035134
9.3	0.145668257
9.31	0.052684255
9.32	0.134575675
9.33	0.170841425
9.34	0.144760387
9.35	0.171333455
9.36	0.040714672
9.37	0.046200076
9.38	-0.005062257
9.39	-0.050110926
9.4	-0.074092368
9.41	-0.038892166
9.42	-0.028308009
9.43	0.049796211
9.44	-0.057735624
9.45	-0.052802865
9.46	-0.015844754
9.47	-0.000764169
9.48	-0.087771304
9.49	-0.005081688
9.5	0.023762971
9.51	-0.058425521
9.52	0.001142029
9.53	-0.092068823
9.54	-0.067623052
9.55	-0.050989565
9.56	-0.17089709
9.57	-0.1879744
9.58	-0.208010847
9.59	-0.173615378
9.6	-0.266151775
9.61	-0.136330743
9.62	-0.26066021
9.63	-0.25006455
9.64	-0.31021521
9.65	-0.24416375
9.66	-0.179600996
9.67	-0.295890995
9.68	-0.317106478
9.69	-0.336268543
9.7	-0.258117503
9.71	-0.330822817
9.72	-0.346679705
9.73	-0.299117513
9.74	-0.227440934
9.75	-0.413467097
9.76	-0.313046121
9.77	-0.353569241
9.78	-0.4282735
9.79	-0.431910945
9.8	-0.269962392
9.81	-0.281381875
9.82	-0.419019213
9.83	-0.458298628
9.84	-0.382781367
9.85	-0.329265305
9.86	-0.349388073
9.87	-0.529033258
9.88	-0.426893738
9.89	-0.460057786
9.9	-0.383108749
9.91	-0.559608492
9.92	-0.427861044
9.93	-0.557929643
9.94	-0.552441403
9.95	-0.481943542
9.96	-0.578574627
9.97	-0.518306218
9.98	-0.511741991
9.99	-0.5106448
